company,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,rating_overall,other,management,culture,pay,growth,balance,environment,diff_balance,diff_culture,diff_pay,diff_career,diff_mgmt
PROPERTYGURU.COM,0.38212674633491345,0.16745058893990816,0.009357817411052216,0.15866528019438061,0.04671434345113073,0.1306729313396456,0.5483870967741935,0.7241379310344828,0.5294117647058822,0.35714285714285715,0.5151515151515152,0.6470588235294118,0.6666666666666669,69.33094313222966,216.15998967663745,125.09200292926212,5405.039182994598,1450.1404441058348
PRUDENTIAL SINGAPORE,0.3348437599148785,0.22097367595470999,0.3133363488674736,0.45455544789388186,0.19522773755936446,0.25307435930994227,0.1935483870967742,0.7586206896551723,0.1764705882352941,0.6428571428571429,0.1515151515151515,0.7058823529411764,0.25,110.80946920456887,-20.139542652373258,41.42546213794823,-51.644565955150256,288.58243154331103
SCIENTE INTERNATIONAL PTE LTD,0.33947456046164914,0.13755240566979432,0.17421468584405767,0.0,0.2716791544985119,0.1435958251815506,0.41935483870967744,0.9655172413793103,0.2941176470588236,0.42857142857142866,1.0,0.9117647058823529,0.2916666666666667,168.58115808219924,113.82224878340318,inf,474.00442170249414,255.38878319963223
SEA LIMITED,0.1100483573726982,0.1925123013869153,0.16503148238856474,0.46383433069302027,0.12407527883943743,0.18667213798790075,0.16129032258064513,0.6551724137931034,0.2058823529411765,0.5714285714285714,0.09090909090909091,0.32352941176470584,0.2083333333333333,193.9884060868045,6.94503751601295,23.19669623738142,-44.914091788228326,428.0442807958101
SEMBCORP INDUSTRIES LTD,0.25352986602593464,0.035005283173214885,0.14766243159057357,0.2557797166569568,0.09121825172354746,0.18239487778562513,0.1290322580645161,0.586206896551724,0.26470588235294124,0.6428571428571429,0.27272727272727276,0.5294117647058822,0.2083333333333333,108.81633118984352,656.1883760320133,151.33233833366128,84.69645243515212,542.6421088712865
SEPHORA,0.3780955517875298,0.4719892179058921,0.3348286841251502,0.3731322123134083,0.23295344827979178,0.37840855205529594,0.1935483870967742,0.586206896551724,0.08823529411764713,0.5357142857142858,0.2424242424242424,0.7058823529411764,0.3750000000000001,86.69417019162549,-81.30565471195996,43.57224276962678,-27.59752855175617,151.6412188273996
SHOPEE,0.23422114686556444,0.3152664187513323,0.34100678445431554,0.5416387990673333,0.29128381531056674,0.33311507608979546,0.16129032258064513,0.586206896551724,0.411764705882353,0.42857142857142866,0.3333333333333334,0.6764705882352942,0.4583333333333333,188.8170420511035,30.60848900850873,-20.875050068532616,-2.250234150989485,101.24938830765805
SINGAPORE MANAGEMENT UNIVERSITY,0.6412792680965193,0.3994073825009719,0.37142276534131186,0.545322332926104,0.3826457965775273,0.5537347638266372,0.22580645161290325,0.7586206896551723,0.26470588235294124,0.6785714285714286,0.12121212121212126,0.6470588235294118,0.6250000000000001,0.9012540589449811,-33.72534060451496,24.43492364054363,-67.36545723019005,98.25663745439034
SINGAPORE POOLS,0.40251732100872084,0.1778247430487192,0.044583929923218524,0.27074897466764647,0.07259926969120992,0.2936729104164888,0.0,0.6551724137931034,0.411764705882353,0.5000000000000001,0.21212121212121215,0.7352941176470588,0.041666666666666706,82.67390725059707,131.55647455064255,84.6729061906022,375.77952972410174,802.4504193771933
SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (SUTD),0.7746445470375506,0.36248086777134486,0.42511292311019794,0.4137745164938519,0.3373247961810626,0.47457042388358306,0.4516129032258064,0.6206896551724137,0.0,0.28571428571428575,0.0,0.35294117647058826,0.2916666666666667,-54.43830621149657,-100.00000000000001,-30.949279299434316,-100.0,84.0035663548588
SINGTEL,0.3559941108513942,0.1450982944356545,0.17547737631918792,0.30258567135528486,0.1409983616579941,0.20889216932996896,0.4516129032258064,0.7931034482758619,0.44117647058823534,0.5714285714285714,0.6666666666666667,0.6470588235294118,0.4583333333333333,81.76110328957641,204.05351923959387,88.84852308740727,279.91602145567794,462.49125092645767
STANDARD CHARTERED BANK,0.47362800829177665,0.2651666025544263,0.29397241550355463,0.48319269587675306,0.1740845059332931,0.2991088059451365,0.06451612903225803,0.7241379310344828,0.323529411764706,0.6428571428571429,0.18181818181818182,0.5294117647058822,0.3750000000000001,11.777968244593389,22.009864231790104,33.04363835439994,-38.15127806915498,315.9692025159108
TEMASEK POLYTECHNIC,0.649122425779338,0.18234848505566686,0.1143351674219406,0.321348236641089,0.07880559703532243,0.2101895913727905,0.32258064516129037,0.48275862068965514,0.2941176470588236,0.42857142857142866,0.27272727272727276,0.7941176470588235,0.3333333333333334,22.337114775445308,61.29426409494773,33.36666572410548,138.53314677959457,512.5943319397377
THALES GROUP,0.5296666370465647,0.25690159097707166,0.2775548861611942,0.49797544649751513,0.1897427823834496,0.33022082894312,0.1935483870967742,0.6206896551724137,0.1764705882352941,0.6785714285714286,0.21212121212121215,0.4705882352941177,0.5,-11.153883899856284,-31.30809834064281,36.26604149745255,-23.575039497586243,227.12161557643185
THE CHOPE GROUP,0.4542635304595271,0.5182005723031877,0.43585095466397505,0.2792669199380892,0.25449240185327726,0.3293987516341281,0.29032258064516125,0.37931034482758613,0.5882352941176471,0.28571428571428575,0.36363636363636376,0.0,0.4166666666666666,-100.0,13.514983494360864,2.3086750760261374,-16.56864353624878,49.045842652021605
TIKTOK,0.5118405291907078,0.6820754489053464,0.7912148237438343,0.7282843206228601,0.7111208299766703,0.6425622715473733,0.3548387096774193,0.7241379310344828,0.5294117647058822,0.42857142857142866,0.42424242424242425,0.4705882352941177,0.5,-8.059598946143593,-22.382228306922944,-41.153280877323304,-46.38088019698453,1.8305048184623645
TUV SUD ASIA PACIFIC PTE. LTD.,0.45565467297409823,0.256914646147947,0.17430065195570033,0.26472933951445116,0.19034466310697867,0.25341288043825083,0.32258064516129037,0.44827586206896547,0.26470588235294124,0.35714285714285715,0.4848484848484849,0.5294117647058822,0.4583333333333333,16.18705921534064,3.0326165992527954,34.90867986068514,178.16791240213627,135.50744988159857
TWITTER INC,0.7188189828275934,0.6591838113449024,0.5199002393971649,0.7109012017397398,0.4094864758388185,0.564274999898547,0.6129032258064516,0.5517241379310344,0.6470588235294118,0.7142857142857144,0.36363636363636376,0.5000000000000001,0.8749999999999999,-30.441458566777495,-1.8393940516762077,0.4760876107245169,-30.056511599608484,34.73561899714688
UNITED OVERSEAS BANK,0.1608422869256256,0.08132624000320736,0.13448624772246734,0.33107137665103714,0.11741877607984418,0.13199009015603372,0.0967741935483871,0.6551724137931034,0.2058823529411765,0.6428571428571429,0.3333333333333334,0.5882352941176471,0.2083333333333333,265.721792049407,153.1561190251226,94.17478773308174,147.85681731653116,457.9792565267325
URBAN REDEVELOPMENT AUTHORITY,0.42415927300604883,0.33928020472240866,0.28509143211065996,0.5906247034531956,0.27740807204692347,0.4088982386790001,0.22580645161290325,0.7241379310344828,0.6470588235294118,0.21428571428571436,0.4545454545454546,0.823529411764706,0.8749999999999999,94.15570144872484,90.7151712723177,-63.71880264525787,59.43848300885452,161.03708002844095
ZALORA SEA,0.6414525199378709,0.5753392396679987,0.49476501967523917,0.38155395068136305,0.43998357369513963,0.5150393638358444,0.3548387096774193,0.4137931034482758,0.5882352941176471,0.28571428571428575,0.6363636363636365,0.5000000000000001,0.6666666666666669,-22.051908058849225,2.241469651381691,-25.118247313631752,28.619366983814214,-5.952601827133426
ZOOM VIDEO COMMUNICATIONS,0.9947377747172818,1.0,1.0,1.0,1.0,1.0,1.0,0.7931034482758619,1.0,0.6785714285714286,0.6666666666666667,0.6470588235294118,0.9583333333333333,-34.951819466862524,0.0,-32.14285714285714,-33.33333333333333,-20.68965517241381
