company,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,rating_overall,other,management,culture,pay,growth,balance,environment,diff_balance,diff_culture,diff_pay,diff_career,diff_mgmt
DSO NATIONAL LABORATORIES,0.5565417924913441,0.19651423554107456,0.06868585875660539,0.49091009684148423,0.1763862685447353,0.2379891367224222,0.42307692307692313,0.6551724137931034,0.41379310344827597,0.6400000000000001,0.5161290322580646,0.9642857142857143,0.6818181818181815,73.26384600321133,110.56647744065683,30.37010322618345,651.4341985400735,271.44184703183845
DYSON,0.3055408773083439,0.039859509834467045,0.0,0.2623600891740286,0.0,0.0,0.5,0.5517241379310344,0.37931034482758624,0.6000000000000001,0.3870967741935484,0.5,0.5454545454545454,63.64422476126264,851.6181869843055,128.69332065290172,inf,inf
ERICSSON,0.748782359692433,0.6876705054327902,0.6348706076663684,0.5780258203287102,0.46091061661305505,0.6163037324722492,0.03846153846153849,1.0,0.24137931034482749,0.5200000000000001,0.3870967741935484,0.7857142857142857,1.0,4.932264434891696,-64.89898746014796,-10.03862081726939,-39.02745385923236,116.96180646659367
EXPERIS SINGAPORE,0.43851277972437397,0.15027864712983152,0.1579565057332686,0.243402522436259,0.15979114144932002,0.1723071241085657,0.5,0.5172413793103446,0.0689655172413792,0.5200000000000001,0.29032258064516125,0.28571428571428575,0.3181818181818179,-34.84470717276,-54.10823922190541,113.63788460169923,83.79906500046985,223.69840694478978
EY,0.0,0.27794219110264745,0.5587658086979461,0.34390168751846306,0.23758137251251157,0.3454380046627544,0.07692307692307694,0.6896551724137928,0.20689655172413798,0.32,0.6451612903225807,0.8214285714285713,0.4999999999999999,inf,-25.561300749864007,-6.95015127460805,15.461841129104897,190.28166860071238
FACEBOOK,0.6683493666132198,0.6951098412467949,0.7593393915828038,0.8680573603673449,0.7991315475214784,0.7510954460400092,0.2692307692307693,0.8965517241379309,0.41379310344827597,0.8800000000000001,0.29032258064516125,0.607142857142857,0.818181818181818,-9.157861520916734,-40.47083224917815,1.3757892252190904,-61.76642699386387,12.190755942323019
GIC,0.5590568317216347,0.2559871105249987,0.2495234212237849,0.6167340047036123,0.24961854662552413,0.29680202366116276,0.42307692307692313,0.6896551724137928,0.7586206896551725,0.76,0.5161290322580646,0.35714285714285715,0.6363636363636361,-36.11689601520055,196.35112803114694,23.229786942790348,106.84592641713367,176.2836262517017
GO-JEK,0.6586669954275418,0.6747853863046519,0.6341018622255866,0.6935128511795885,0.5250405330770136,0.6451707718055636,0.2692307692307693,0.7586206896551723,0.5172413793103449,0.36000000000000004,0.6451612903225807,0.607142857142857,0.8636363636363635,-7.822486725821205,-23.347276066108982,-48.090363518472664,1.7441090707693965,44.48802365966988
GOLDMAN SACHS,0.2659246731567322,0.5548538945687238,0.6865154004942188,0.7229292888535744,0.6207882362539286,0.6207146844741805,0.0,1.0,0.37931034482758624,0.48000000000000004,0.41935483870967744,0.7857142857142857,0.818181818181818,195.46498126226783,-31.63779716777222,-33.60346476469547,-38.91545063551581,61.08552669012847
GOVTECH,0.5690076391110453,0.33425097981527985,0.33274684638213214,0.6594454159882611,0.3013223608957975,0.3832256447665445,0.4615384615384615,0.48275862068965497,0.5517241379310346,0.48000000000000004,0.41935483870967744,0.5,0.7727272727272726,-12.127717515155906,65.0628333942174,-27.211564693241485,26.028193285439347,60.213340707429694
